target,text
MERCHENT,UPI/P2M/179182921788/Adrian Harmon/Axis Bank
SALARY,INB-BULK-UPLD/693162714040/SALARY/JUN/2022/Jun
MERCHENT,UPI/P2M/243363000458/Chris Hall/ICICI Bank
MERCHENT,UPI/P2M/788583923228/Shane Pratt/ICICI Bank
MERCHENT,UPI/P2M/693258131553/Steven Nelson/HDFC Bank
MERCHENT,UPI/P2M/634656808113/Gregory Jones/State Bank
MERCHENT,UPI/P2M/734908817834/Timothy Taylor/Axis Bank
SALARY,INB-BULK-UPLD/213441087606/SALARY/SEP/2022/Sep
BANK_TRANSFER,UPI/P2A/657342304834/Justin Myers/Axis Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/135514714893/SALARY/AUG/2021/Aug
MERCHENT,UPI/P2M/576124753062/Benjamin Evans/HDFC Bank
SALARY,INB-BULK-UPLD/740848945893/SALARY/APR/2021/Apr
MERCHENT,UPI/P2M/512278764122/Kelly Mccullough/Fedral Bank
BANK_TRANSFER,UPI/P2A/818309750388/Sarah Holt/Yes Bank/UPI
MERCHENT,UPI/P2M/100302424679/Lauren Houston/Axis Bank
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/440238306614/SALARY/JUL/2023/Jul
SALARY,INB-BULK-UPLD/428235533386/SALARY/JUL/2020/Jul
BANK_TRANSFER,UPI/P2A/248927392852/David Gray/ICICI Bank/UPI
SALARY,INB-BULK-UPLD/468093970722/SALARY/FEB/2021/Feb
BANK_TRANSFER,UPI/P2A/528357224680/Teresa Mendoza/Axis Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/580315510920/Denise Phillips/ICICI Bank
SALARY,INB-BULK-UPLD/903426992395/SALARY/APR/2021/Apr
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/641487055935/Pamela Palmer/Yes Bank
MERCHENT,UPI/P2M/877240860238/Chloe Davidson/Fedral Bank
SALARY,INB-BULK-UPLD/274277752237/SALARY/APR/2020/Apr
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/664437123441/Wesley Thomas/ICICI Bank/UPI
BANK_TRANSFER,UPI/P2A/969923094058/Heather Thomas/Axis Bank/UPI
SALARY,INB-BULK-UPLD/741476397203/SALARY/NOV/2022/Nov
MERCHENT,UPI/P2M/164386668533/Jacob Perez/ICICI Bank
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/441317090929/Lindsay Ward/HDFC Bank
SALARY,INB-BULK-UPLD/437639279011/SALARY/JUL/2022/Jul
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/927035707132/SALARY/JUN/2021/Jun
BANK_TRANSFER,UPI/P2A/440163605571/Marcus Price/State Bank/UPI
SALARY,INB-BULK-UPLD/391052772018/SALARY/APR/2022/Apr
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/907301749070/Brandon Shannon/Fedral Bank
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/102952489956/SALARY/SEP/2021/Sep
MERCHENT,UPI/P2M/135663340258/Mr. John Dennis/Fedral Bank
SALARY,INB-BULK-UPLD/575438911362/SALARY/JUN/2022/Jun
MERCHENT,UPI/P2M/828845136202/Mallory Bowers/State Bank
BANK_TRANSFER,UPI/P2A/750310505241/Katie Rodriguez/State Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/643450571156/SALARY/JUN/2023/Jun
MERCHENT,UPI/P2M/520505092960/Daniel Williams/ICICI Bank
MERCHENT,UPI/P2M/160858268785/David Garcia/Fedral Bank
MERCHENT,UPI/P2M/752983522430/Seth Welch/State Bank
SALARY,INB-BULK-UPLD/386182774007/SALARY/SEP/2020/Sep
BANK_TRANSFER,UPI/P2A/836153288024/Alexandra Lawrence/Fedral Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/183507270816/Ann Gonzalez/HDFC Bank/UPI
MERCHENT,UPI/P2M/163583277912/Daniel Yoder/ICICI Bank
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/129689854114/Julie Schmidt/Axis Bank
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/416022525945/Jamie Shelton/Axis Bank/UPI
MERCHENT,UPI/P2M/490365732477/Timothy Robinson/ICICI Bank
MERCHENT,UPI/P2M/117993844739/Randy Phillips/State Bank
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/761234760132/Lindsay Bell/Fedral Bank
BANK_TRANSFER,UPI/P2A/957788541386/Brandy Holder/ICICI Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/817708659327/Brad Diaz/HDFC Bank/UPI
SALARY,INB-BULK-UPLD/752079962362/SALARY/JUL/2020/Jul
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/962226921617/SALARY/APR/2021/Apr
MERCHENT,UPI/P2M/726294188470/Andrea Smith/Fedral Bank
BANK_TRANSFER,UPI/P2A/609345498521/Lauren Buchanan/ICICI Bank/UPI
BANK_TRANSFER,UPI/P2A/509889105100/Gina Jennings/State Bank/UPI
BANK_TRANSFER,UPI/P2A/954198699815/Megan Jackson/Fedral Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/228457148050/SALARY/MAR/2021/Mar
SALARY,INB-BULK-UPLD/578031678327/SALARY/MAY/2021/May
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/488612492791/Mark Dodson/State Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/805000197656/Jason Rodriguez/HDFC Bank/UPI
BANK_TRANSFER,UPI/P2A/296678545495/Tina Jordan/ICICI Bank/UPI
SALARY,INB-BULK-UPLD/409588204413/SALARY/DEC/2021/Dec
SALARY,INB-BULK-UPLD/770282386131/SALARY/SEP/2022/Sep
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/868372341428/Victoria Herrera/Axis Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/567629890551/Jeremy Daugherty/ICICI Bank
SALARY,INB-BULK-UPLD/802073130193/SALARY/NOV/2022/Nov
BANK_TRANSFER,UPI/P2A/243236354937/Edward Bryant/HDFC Bank/UPI
SALARY,INB-BULK-UPLD/748706240954/SALARY/DEC/2020/Dec
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/326618618481/Katherine Montgomery/Axis Bank
BANK_TRANSFER,UPI/P2A/523144044522/Anthony Chapman/State Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/225221223875/SALARY/NOV/2022/Nov
MERCHENT,UPI/P2M/979604078673/Curtis Whitaker/HDFC Bank
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/193749395780/Cynthia Bowers/HDFC Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/358962742870/Ronald Woodard/ICICI Bank
SALARY,INB-BULK-UPLD/994536876113/SALARY/JUN/2023/Jun
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/415112676000/SALARY/SEP/2021/Sep
SALARY,INB-BULK-UPLD/875580905060/SALARY/NOV/2022/Nov
BANK_TRANSFER,UPI/P2A/919252059077/Peggy Hale/State Bank/UPI
SALARY,INB-BULK-UPLD/317134210440/SALARY/MAY/2021/May
BANK_TRANSFER,UPI/P2A/397333325374/Jessica Gray/Fedral Bank/UPI
SALARY,INB-BULK-UPLD/574612291817/SALARY/DEC/2022/Dec
SALARY,INB-BULK-UPLD/613886464844/SALARY/MAR/2021/Mar
SALARY,INB-BULK-UPLD/486947676813/SALARY/JAN/2022/Jan
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/348860438971/Frederick Barnes/Axis Bank
MERCHENT,UPI/P2M/142318588528/Deborah Vasquez/Fedral Bank
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/873475124338/SALARY/JUN/2023/Jun
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/655420893109/SALARY/OCT/2021/Oct
MERCHENT,UPI/P2M/820343859411/Daniel Lee/State Bank
BANK_TRANSFER,UPI/P2A/263083425444/John Smith/State Bank/UPI
MERCHENT,UPI/P2M/830485895075/John Davis/HDFC Bank
MERCHENT,UPI/P2M/314538993570/Charles Saunders/HDFC Bank
BANK_TRANSFER,UPI/P2A/110516691649/Robert Jenkins/ICICI Bank/UPI
MERCHENT,UPI/P2M/180612208739/David Roach/ICICI Bank
SALARY,INB-BULK-UPLD/918920435605/SALARY/JUL/2023/Jul
BANK_TRANSFER,UPI/P2A/350063098316/Natalie Gonzalez/HDFC Bank/UPI
BANK_TRANSFER,UPI/P2A/689386607083/Jermaine Nguyen/Fedral Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/234420608606/SALARY/DEC/2021/Dec
BANK_TRANSFER,UPI/P2A/584791110086/Jocelyn Reeves/ICICI Bank/UPI
MERCHENT,UPI/P2M/720328298030/Sarah Murphy/ICICI Bank
BANK_TRANSFER,UPI/P2A/481070511217/Jessica Lane/HDFC Bank/UPI
BANK_TRANSFER,UPI/P2A/269837837557/Julia Jones/Fedral Bank/UPI
MERCHENT,UPI/P2M/644659842473/Rachel Nguyen/Fedral Bank
SALARY,INB-BULK-UPLD/300711670987/SALARY/MAR/2021/Mar
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/371043900770/Mark Garcia/Fedral Bank
BANK_TRANSFER,UPI/P2A/129040986131/Ethan Woodward/Axis Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/364537882641/Ariel Rice/State Bank
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/298496235307/SALARY/JUL/2022/Jul
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/982321518244/Heather Garcia/State Bank
BANK_TRANSFER,UPI/P2A/828391245412/Kristy Spence/State Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/642943885563/Cathy Peters/State Bank
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/476237763430/Autumn Williams/HDFC Bank/UPI
MERCHENT,UPI/P2M/206098257513/Jeremiah James/Yes Bank
SALARY,INB-BULK-UPLD/906343543480/SALARY/APR/2020/Apr
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/177372657707/SALARY/NOV/2021/Nov
SALARY,INB-BULK-UPLD/368524411443/SALARY/AUG/2022/Aug
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/201447947574/Christopher Fisher/Axis Bank
SALARY,INB-BULK-UPLD/226488409177/SALARY/JUN/2021/Jun
SALARY,INB-BULK-UPLD/454353305640/SALARY/MAR/2023/Mar
SALARY,INB-BULK-UPLD/455694734913/SALARY/MAY/2023/May
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/611823605258/SALARY/MAR/2023/Mar
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/884572414577/Arthur Nichols/Fedral Bank/UPI
MERCHENT,UPI/P2M/253598946645/Kristen Carter/HDFC Bank
SALARY,INB-BULK-UPLD/277807600170/SALARY/DEC/2020/Dec
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/171135472765/Amy James/Yes Bank
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/900363822258/Katherine Strickland/Yes Bank
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/955350136355/SALARY/JUL/2023/Jul
MERCHENT,UPI/P2M/466393627655/Lee Gibbs/State Bank
MERCHENT,UPI/P2M/672985561633/Robert Drake/Yes Bank
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/824524311555/Thomas Roy/Fedral Bank
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/883994038788/Brian Moran/HDFC Bank
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/977888038087/SALARY/APR/2023/Apr
BANK_TRANSFER,UPI/P2A/638584808684/Nathan Williams MD/ICICI Bank/UPI
SALARY,INB-BULK-UPLD/683726219236/SALARY/SEP/2022/Sep
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/758407376300/SALARY/MAR/2020/Mar
BANK_TRANSFER,UPI/P2A/677319530697/Robert Benton/Fedral Bank/UPI
BANK_TRANSFER,UPI/P2A/205979945975/David Mills/Yes Bank/UPI
SALARY,INB-BULK-UPLD/290443666312/SALARY/DEC/2022/Dec
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/710330165305/Monica Delgado/ICICI Bank/UPI
SALARY,INB-BULK-UPLD/510825039654/SALARY/OCT/2022/Oct
MERCHENT,UPI/P2M/923588560145/Jason James/HDFC Bank
MERCHENT,UPI/P2M/791630505032/Heather Miller/HDFC Bank
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/275659539515/Ms. Joanna Cantu/Axis Bank
SALARY,INB-BULK-UPLD/702454150043/SALARY/AUG/2023/Aug
MERCHENT,UPI/P2M/374910397285/Heather Kennedy/Yes Bank
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/403508593474/Melissa Larson DVM/HDFC Bank/UPI
SALARY,INB-BULK-UPLD/376303324968/SALARY/APR/2020/Apr
BANK_TRANSFER,UPI/P2A/344459620944/Annette Hernandez/State Bank/UPI
SALARY,INB-BULK-UPLD/753278752691/SALARY/MAY/2023/May
BANK_TRANSFER,UPI/P2A/807034985791/Leonard Crawford/HDFC Bank/UPI
SALARY,INB-BULK-UPLD/786371036236/SALARY/SEP/2020/Sep
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/409635751930/SALARY/JAN/2020/Jan
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/447742577489/Robert Dillon/ICICI Bank/UPI
MERCHENT,UPI/P2M/324706641246/Kenneth Robertson/HDFC Bank
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/726025409860/Yolanda Colon/Axis Bank
BANK_TRANSFER,UPI/P2A/893940399832/Mario Brown/ICICI Bank/UPI
SALARY,INB-BULK-UPLD/765710815467/SALARY/JAN/2021/Jan
MERCHENT,UPI/P2M/363460444111/William Reyes/Fedral Bank
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/237787346168/Sharon Johnson/HDFC Bank
BANK_TRANSFER,UPI/P2A/747062415745/Melissa Massey/Yes Bank/UPI
BANK_TRANSFER,UPI/P2A/762430109076/Alexandra Li/HDFC Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/222474702858/SALARY/APR/2023/Apr
SALARY,INB-BULK-UPLD/992610926751/SALARY/NOV/2023/Nov
SALARY,INB-BULK-UPLD/840436960043/SALARY/OCT/2022/Oct
BANK_TRANSFER,UPI/P2A/253520377453/Kim Evans/Axis Bank/UPI
SALARY,INB-BULK-UPLD/636275521950/SALARY/DEC/2022/Dec
MERCHENT,UPI/P2M/964727783084/Christopher Hernandez/Fedral Bank
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/712658591270/Amy Flores/Fedral Bank
SALARY,INB-BULK-UPLD/924533292984/SALARY/MAR/2020/Mar
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/685749105295/SALARY/JUN/2023/Jun
BANK_TRANSFER,UPI/P2A/429773477198/Paula Hodge MD/HDFC Bank/UPI
SALARY,INB-BULK-UPLD/868525805918/SALARY/JUN/2021/Jun
MERCHENT,UPI/P2M/844543200746/Kenneth Patrick/State Bank
MERCHENT,UPI/P2M/211971447571/Angela Briggs/HDFC Bank
SALARY,INB-BULK-UPLD/411094994396/SALARY/JAN/2021/Jan
MERCHENT,UPI/P2M/968111191816/Nicole Scott/HDFC Bank
SALARY,INB-BULK-UPLD/439819927263/SALARY/DEC/2021/Dec
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/672079774563/SALARY/JAN/2021/Jan
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/427406930254/SALARY/MAR/2020/Mar
BANK_TRANSFER,UPI/P2A/793005053586/Melissa Thornton DDS/HDFC Bank/UPI
MERCHENT,UPI/P2M/944116275025/Cassandra Terry/Yes Bank
MERCHENT,UPI/P2M/557935704279/Michelle Graham PhD/Axis Bank
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/537518182974/Joseph Gentry/Axis Bank/UPI
SALARY,INB-BULK-UPLD/757280088485/SALARY/NOV/2021/Nov
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/588096115304/Victoria Edwards/Yes Bank
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/398038796552/SALARY/SEP/2021/Sep
MERCHENT,UPI/P2M/611870736941/Michael Fisher/Axis Bank
SALARY,INB-BULK-UPLD/596548900780/SALARY/MAY/2022/May
MERCHENT,UPI/P2M/304779057424/Jade Schroeder/Yes Bank
MERCHENT,UPI/P2M/773742037789/Samantha Stevens/Yes Bank
BANK_TRANSFER,UPI/P2A/765928040777/Daniel Liu/State Bank/UPI
SALARY,INB-BULK-UPLD/446797412742/SALARY/MAR/2022/Mar
MERCHENT,UPI/P2M/816433637105/Gregory Turner/HDFC Bank
BANK_TRANSFER,UPI/P2A/694157714790/David Miller/Fedral Bank/UPI
SALARY,INB-BULK-UPLD/649668745450/SALARY/NOV/2023/Nov
BANK_TRANSFER,UPI/P2A/791273840688/Daniel Lewis DDS/Axis Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/280300508201/Laura Wilson/ICICI Bank
BANK_TRANSFER,UPI/P2A/828661637106/Don Callahan/ICICI Bank/UPI
MERCHENT,UPI/P2M/155256288903/Tiffany Martinez/HDFC Bank
MERCHENT,UPI/P2M/746623173637/Theresa Russell/State Bank
SALARY,INB-BULK-UPLD/338942986178/SALARY/MAY/2022/May
BANK_TRANSFER,UPI/P2A/239586483311/Victoria Moore/Axis Bank/UPI
SALARY,INB-BULK-UPLD/224428722998/SALARY/APR/2020/Apr
SALARY,INB-BULK-UPLD/434473488294/SALARY/MAY/2020/May
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/577515113397/SALARY/SEP/2023/Sep
BANK_TRANSFER,UPI/P2A/453523076099/Tina Anderson/Axis Bank/UPI
BANK_TRANSFER,UPI/P2A/735624763378/Caitlyn Young/Yes Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/748127229151/Christopher Anderson/ICICI Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/101261029541/SALARY/SEP/2021/Sep
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/227400992450/Gregory Rivera/ICICI Bank/UPI
SALARY,INB-BULK-UPLD/853482463305/SALARY/JAN/2021/Jan
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/713393789650/Jack Salinas/ICICI Bank
BANK_TRANSFER,UPI/P2A/197748620182/Regina Trujillo/Fedral Bank/UPI
SALARY,INB-BULK-UPLD/773000124204/SALARY/NOV/2023/Nov
BANK_TRANSFER,UPI/P2A/502563770454/Breanna Hicks/ICICI Bank/UPI
BANK_TRANSFER,UPI/P2A/858728744690/Rhonda Hamilton/State Bank/UPI
BANK_TRANSFER,UPI/P2A/773415761052/Patrick Johnson/Fedral Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/413052570424/Jason Peters/ICICI Bank/UPI
SALARY,INB-BULK-UPLD/776882779110/SALARY/NOV/2022/Nov
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/278418577652/Corey Holmes/State Bank/UPI
MERCHENT,UPI/P2M/706696780713/Robert Garner/Yes Bank
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/604113041289/Joel Cooper/Fedral Bank/UPI
MERCHENT,UPI/P2M/362643764273/Teresa Mcdaniel/State Bank
SALARY,INB-BULK-UPLD/856469573935/SALARY/FEB/2020/Feb
BANK_TRANSFER,UPI/P2A/778146527844/Tiffany Johnson/HDFC Bank/UPI
SALARY,INB-BULK-UPLD/197662657845/SALARY/JAN/2021/Jan
SALARY,INB-BULK-UPLD/872876130756/SALARY/JUL/2022/Jul
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/934604896972/Austin Turner/State Bank
BANK_TRANSFER,UPI/P2A/487025334809/Nicole Herrera/State Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/840037081099/SALARY/SEP/2023/Sep
BANK_TRANSFER,UPI/P2A/135526955522/Carol Cameron/Axis Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/181292508280/Kathryn Hunt/ICICI Bank/UPI
MERCHENT,UPI/P2M/281128061442/Lauren Sullivan/Yes Bank
SALARY,INB-BULK-UPLD/546759552482/SALARY/APR/2021/Apr
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/216548385557/Juan Lopez/Yes Bank/UPI
BANK_TRANSFER,UPI/P2A/960221126971/Megan Moore/State Bank/UPI
BANK_TRANSFER,UPI/P2A/137684269047/Selena Barber/Axis Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/287301908553/Edward Fowler/Fedral Bank/UPI
BANK_TRANSFER,UPI/P2A/839033696162/Rebecca Taylor/Fedral Bank/UPI
MERCHENT,UPI/P2M/678515630127/Sylvia Foley/Yes Bank
SALARY,INB-BULK-UPLD/516076922298/SALARY/SEP/2021/Sep
MERCHENT,UPI/P2M/315954358129/Tara Thompson/Fedral Bank
SALARY,INB-BULK-UPLD/840475292054/SALARY/FEB/2023/Feb
BANK_TRANSFER,UPI/P2A/399816992163/Kristen Larson/HDFC Bank/UPI
SALARY,INB-BULK-UPLD/389180247598/SALARY/NOV/2021/Nov
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/162974366717/SALARY/MAY/2023/May
MERCHENT,UPI/P2M/698218558954/Dawn Cole/Fedral Bank
BANK_TRANSFER,UPI/P2A/883385214093/Julia Huerta/State Bank/UPI
MERCHENT,UPI/P2M/823130517224/Leslie Gonzalez/Fedral Bank
SALARY,INB-BULK-UPLD/301175843982/SALARY/AUG/2023/Aug
SALARY,INB-BULK-UPLD/675660927482/SALARY/FEB/2023/Feb
BANK_TRANSFER,UPI/P2A/186306005090/Christine Mccall/Axis Bank/UPI
SALARY,INB-BULK-UPLD/631106235360/SALARY/OCT/2023/Oct
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/673293317046/Kristen Barr/ICICI Bank/UPI
MERCHENT,UPI/P2M/503085895283/Michael Harrington/ICICI Bank
BANK_TRANSFER,UPI/P2A/121871226174/John Burke/Yes Bank/UPI
SALARY,INB-BULK-UPLD/904556761142/SALARY/APR/2023/Apr
BANK_TRANSFER,UPI/P2A/535838598346/Douglas Maldonado/Yes Bank/UPI
SALARY,INB-BULK-UPLD/619783311687/SALARY/MAY/2020/May
SALARY,INB-BULK-UPLD/712067970510/SALARY/JUN/2021/Jun
MERCHENT,UPI/P2M/299566248242/Jason Coleman/HDFC Bank
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/729185120561/Matthew Khan/HDFC Bank
SALARY,INB-BULK-UPLD/329168767400/SALARY/MAR/2023/Mar
BANK_TRANSFER,UPI/P2A/429426046417/Alexander Flores/ICICI Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
SALARY,INB-BULK-UPLD/374539902789/SALARY/AUG/2020/Aug
SALARY,INB-BULK-UPLD/361939130383/SALARY/DEC/2023/Dec
SALARY,INB-BULK-UPLD/164394277343/SALARY/FEB/2020/Feb
SALARY,INB-BULK-UPLD/417336878330/SALARY/JUL/2021/Jul
SALARY,INB-BULK-UPLD/948365738799/SALARY/FEB/2023/Feb
MERCHENT,UPI/P2M/337862170195/Matthew Harris/Axis Bank
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/925732149730/Jacqueline Harrison/ICICI Bank/UPI
BANK_TRANSFER,UPI/P2A/418694390856/Jennifer Woodward/Yes Bank/UPI
SALARY,INB-BULK-UPLD/615688138147/SALARY/NOV/2020/Nov
BANK_TRANSFER,UPI/P2A/691422244752/Katelyn Martin/HDFC Bank/UPI
MERCHENT,UPI/P2M/449428560299/Joann Huffman/Axis Bank
SALARY,INB-BULK-UPLD/635857520085/SALARY/JAN/2022/Jan
SALARY,INB-BULK-UPLD/750711827680/SALARY/JUL/2021/Jul
MERCHENT,UPI/P2M/461852586724/Brent Holt/Yes Bank
MERCHENT,UPI/P2M/667059421817/Keith Brown/ICICI Bank
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/324866929143/Jessica Carney/State Bank/UPI
SALARY,INB-BULK-UPLD/683857876993/SALARY/MAR/2022/Mar
BANK_TRANSFER,UPI/P2A/884648234149/Beth Smith/Yes Bank/UPI
BANK_TRANSFER,UPI/P2A/637640663405/Kristina Jenkins/Axis Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/281406939690/Charles Torres/Yes Bank/UPI
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/513070751023/Alexis Clements/HDFC Bank
BANK_TRANSFER,UPI/P2A/791880349735/Patricia Hawkins/State Bank/UPI
BANK_TRANSFER,UPI/P2A/386162221258/Joseph Collier/ICICI Bank/UPI
MERCHENT,UPI/P2M/174677170920/Spencer King/HDFC Bank
MUTUAL_FUND,NACH-DR- GROWW
MERCHENT,UPI/P2M/218946544582/Adam Weiss/HDFC Bank
SALARY,INB-BULK-UPLD/793745509887/SALARY/DEC/2021/Dec
MUTUAL_FUND,NACH-DR- GROWW
BANK_TRANSFER,UPI/P2A/762955389939/Felicia Barnes/HDFC Bank/UPI
SALARY,INB-BULK-UPLD/475585108904/SALARY/DEC/2021/Dec
BANK_TRANSFER,UPI/P2A/256727795333/Adrian Murray/ICICI Bank/UPI
